Date,Rank,TRACK,Peak,Prev,Streak,Streams
2025-01-30,"37
3","Subhanallah
Pritam, Sreeram, Shilpa Rao",34,34,28,"2,323,249"
2025-01-30,"38
7","APT.
ROSÉ, Bruno Mars",13,31,15,"2,287,369"
2025-01-30,"39
11","Agar Tum Saath Ho (From ""Tamasha"")
Alka Yagnik, Arijit Singh",4,50,287,"2,286,819"
2025-01-30,"40
4","Saibo
Sachin-Jigar, Shreya Ghoshal, Tochi Raina",31,44,216,"2,273,344"
2025-01-30,"41
 – ","Khoobsurat (From ""Stree 2"")
Sachin-Jigar, Vishal Mishra, Amitabh Bhattacharya",5,41,24,"2,256,201"
2025-01-30,"42
1","Baarishein
Anuv Jain",16,43,154,"2,249,419"
2025-01-30,"43
7","Aayi Nai (From ""Stree 2"")
Sachin-Jigar, Pawan Singh, Simran Choudhary, Divya Kumar, Amitabh Bhattacharya",2,36,25,"2,246,072"
2025-01-30,"44
2","O Saathi
Atif Aslam, Arko",44,46,68,"2,245,684"
2025-01-30,"45
5","Godari Gattu Meedha (From ""Sankranthiki Vasthunam"")
Ramana Gogula, Madhupriya, Bheems Ceciroleo, Bhaskarabhatla",40,40,5,"2,238,141"
2025-01-30,"46
7","Ranjha (From ""Shershaah"")
Jasleen Royal, B Praak, Romy",1,53,182,"2,199,033"
2025-01-30,"47
12","Naina (From ""Crew"")
Diljit Dosanjh, Badshah, Raj Ranjodh",3,35,47,"2,187,948"
2025-01-30,"48
6","Tu hai kahan
AUR",1,42,68,"2,173,254"
2025-01-30,"49
1","Tumhare Hi Rahenge Hum (From ""Stree 2"")
Sachin-Jigar, Varun Jain, Shilpa Rao, Amitabh Bhattacharya",8,48,24,"2,158,955"
2025-01-30,"50
8","Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")
Mitraz",2,58,53,"2,156,023"
2025-01-30,"51
22","Ahista Ahista
Kazinama, Musarrat Nazir",51,73,3,"2,146,832"
2025-01-30,"52
3","Kaise Hua (From ""Kabir Singh"")
Vishal Mishra, Manoj Muntashir",5,55,294,"2,101,443"
2025-01-30,"53
3","Shree Hanuman Chalisa
Hariharan",39,56,121,"2,091,390"
2025-01-30,"54
7","Born to Shine
Diljit Dosanjh",14,47,48,"2,072,437"
2025-01-30,"55
6","Tum Hi Ho
Mithoon, Arijit Singh",42,61,209,"2,060,295"
2025-01-30,"56
7","Suniyan Suniyan
Juss, MixSingh",3,49,37,"2,049,501"
2025-01-30,"57
3","Dil Diyan Gallan
Atif Aslam",53,60,116,"2,041,534"
2025-01-30,"58
New","Lock
Sidhu Moose Wala, The Kidd",58,—,1,"2,031,736"
2025-01-30,"59
 – ","Ishq Sufiyana (Male)
Vishal-Shekhar, Kamal Khan",59,59,8,"2,027,254"
2025-01-30,"60
15","Heeriye (feat. Arijit Singh)
Jasleen Royal, Arijit Singh, Dulquer Salmaan",1,45,79,"2,017,022"
2025-01-30,"61
7","Humsafar (From ""Badrinath Ki Dulhania"")
Akhil Sachdeva, Mansheel Gujral",52,54,13,"2,004,722"
2025-01-30,"62
20","La La La
Dhanda Nyoliwala",62,82,4,"2,004,446"
2025-01-30,"63
128","Uyi Amma - From ""Azaad""
Amit Trivedi, Madhubanti Bagchi, Amitabh Bhattacharya",63,191,2,"1,994,854"
2025-01-30,"64
16","O Rangrez
Shankar-Ehsaan-Loy, Shreya Ghoshal, Javed Bashir, Yusuf Mohammed, Vajid Ali",64,80,13,"1,994,229"
2025-01-30,"65
14","Mera Mann
Juss, MixSingh",12,51,8,"1,976,886"
2025-01-30,"66
9","Tera Ban Jaunga (From ""Kabir Singh"")
Akhil Sachdeva, Tulsi Kumar",4,57,73,"1,967,909"
2025-01-30,"67
9","Shayad
Pritam, Arijit Singh",1,76,263,"1,942,335"
2025-01-30,"68
3","Haan Ke Haan
Sohail Sen, Monali Thakur, Kausar Munir",9,71,26,"1,933,968"
2025-01-30,"69
4","Soch Na Sake
Amaal Mallik, Arijit Singh, Tulsi Kumar",46,65,79,"1,916,674"
2025-01-30,"70
76","Bulleya
Vishal-Shekhar, Papon, Irshad Kamil",70,146,2,"1,905,078"
2025-01-30,"71
2","Pehli Dafa
Atif Aslam, Shiraz Uppal",69,69,56,"1,894,137"
2025-01-30,"72
6","AANKH
Sunidhi Chauhan, Rusha & Blizza",66,66,6,"1,876,898"
2025-01-30,"73
1","Bandana
Shubh",8,74,44,"1,863,252"
2025-01-30,"74
5","Mann Mera
Gajendra Verma",26,79,64,"1,852,292"
2025-01-30,"75
9","Maiyya Mainu
Sachet Tandon",5,84,24,"1,836,900"
2025-01-30,"76
12","Teri Deewani
Kailash Kher, Paresh Kamath, Naresh Kamath",76,88,7,"1,833,391"
2025-01-30,"77
14","Desi Kalakaar
Yo Yo Honey Singh",13,63,25,"1,832,175"
2025-01-30,"78
11","One Love
Shubh",3,67,76,"1,820,330"
2025-01-30,"79
15","Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")
Vishal Mishra, Rashmeet Kaur",5,64,82,"1,814,908"
2025-01-30,"80
18","Victory Anthem
Khushi TDT, Lash curry, Audiocrackerr",17,62,12,"1,813,489"
2025-01-30,"81
11","Excuses
AP Dhillon, Gurinder Gill, Intense",1,70,171,"1,805,623"
2025-01-30,"82
19","Tu Jaane Na
Atif Aslam, Pritam",71,101,53,"1,801,649"
2025-01-30,"83
31","Maiyya
Sachet-Parampara, Sachet Tandon, Parampara Tandon, Kausar Munir",39,52,8,"1,801,424"
2025-01-30,"84
9","Maula Mere Maula
Roop Kumar Rathod",75,75,24,"1,794,344"
2025-01-30,"85
7","Bujji Thalli (From ""Thandel"")
Devi Sri Prasad, Javed Ali, Shree Mani",77,78,9,"1,788,582"
2025-01-30,"86
6","Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")
Pritam, Arijit Singh, Shreya Ghoshal, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya",15,92,66,"1,775,091"
2025-01-30,"87
4","Saiyyan
Kailash Kher, Paresh Kamath, Naresh Kamath",83,83,29,"1,771,148"
2025-01-30,"88
3","Tu Hain Toh (From ""Mr. And Mrs. Mahi"")
Bunny, Hunny, Sagar",8,85,32,"1,770,416"
2025-01-30,"89
2","Jeene Laga Hoon
Atif Aslam, Shreya Ghoshal, Sachin-Jigar",62,91,17,"1,766,017"
2025-01-30,"90
5","Soulmate
Badshah, Arijit Singh",2,95,45,"1,762,830"
2025-01-30,"91
23","Departure Lane
Talha Anjum, Umair",68,68,4,"1,761,525"
2025-01-30,"92
4","Hamari Adhuri Kahani (Title Track)
Jeet Gannguli, Arijit Singh",56,96,128,"1,756,622"
2025-01-30,"93
21","White Brown Black
Avvy Sra, Karan Aujla, Jaani",29,72,111,"1,751,762"
2025-01-30,"94
10","Soni Soni (From ""Ishq Vishk Rebound"")
Darshan Raval, Jonita Gandhi, Rochak Kohli, Gurpreet Saini",4,104,35,"1,736,857"
2025-01-30,"95
17","Mitwa
Shankar-Ehsaan-Loy, Shankar Mahadevan, Caralisa Monteiro, Shafqat Amanat Ali",95,112,14,"1,732,900"
2025-01-30,"96
1","Tere Bina
A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan",96,97,23,"1,730,512"
2025-01-30,"97
12","Pani Da Rang - Male Vocals
Ayushmann Khurrana, Rochak Kohli",68,109,10,"1,716,505"
2025-01-30,"98
5","Cheques
Shubh",1,93,88,"1,715,325"
2025-01-30,"99
4","Kabira
Pritam, Tochi Raina, Rekha Bhardwaj",31,103,251,"1,707,338"
2025-01-30,"100
13","Ae Dil Hai Mushkil Title Track
Pritam, Arijit Singh",79,113,127,"1,702,263"
2025-01-30,"101
6","Kesariya
Pritam, Arijit Singh, Amitabh Bhattacharya",1,107,133,"1,692,162"
2025-01-30,"102
9","Dil Tu Jaan Tu
Gurnazar, Chet Singh",14,111,27,"1,689,281"
2025-01-30,"103
3","Tera Fitoor
Arijit Singh",61,106,5,"1,688,472"
2025-01-30,"104
17","O Meri Laila
Atif Aslam, Jyotica Tangri",16,87,25,"1,685,472"
2025-01-30,"105
5","Hawayein
Pritam, Arijit Singh",51,100,99,"1,680,766"
2025-01-30,"106
16","Tere Bina Na Guzara E
Josh Brar",19,90,16,"1,672,595"
2025-01-30,"107
5","Hasi - Male Version
Ami Mishra, Kunaal Vermaa",77,102,83,"1,664,309"
2025-01-30,"108
15","Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")
Pritam, Arijit Singh, Shreya Ghoshal, Amitabh Bhattacharya",9,123,83,"1,660,103"
2025-01-30,"109
15","Ishq Di Baajiyaan
Shankar-Ehsaan-Loy, Diljit Dosanjh",109,124,8,"1,658,142"
2025-01-30,"110
6","Ilahi
Pritam, Arijit Singh",110,116,5,"1,648,801"
2025-01-30,"111
34","Aaye Haaye (Feat. Nora Fatehi)
Karan Aujla, Neha Kakkar, Jay Trak",32,77,8,"1,646,583"
2025-01-30,"112
3","Chaleya
Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",1,115,77,"1,644,194"
2025-01-30,"113
8","Samjho Na
Aditya Rikhari",23,105,85,"1,634,764"
2025-01-30,"114
20","Tenu Sang Rakhna
Achint, Arijit Singh, Anumita Nadesan, Varun Grover",94,94,4,"1,633,625"
2025-01-30,"115
17","Aasa Kooda - From ""Think Indie""
Sai Abhyankkar, Sai Smriti",3,98,32,"1,627,995"
2025-01-30,"116
13","Knife Brows
Dhanda Nyoliwala",80,129,12,"1,621,943"
2025-01-30,"117
18","Pee Loon
Pritam, Mohit Chauhan, Irshad Kamil",37,99,49,"1,620,967"
2025-01-30,"118
10","Kalank - Title Track
Pritam, Arijit Singh",5,128,6,"1,618,906"
2025-01-30,"119
38","Kho Gaye
Taaruk Raina, Mismatched - Cast",8,81,6,"1,614,195"
2025-01-30,"120
11","Phir Mohabbat (From ""Murder 2"")
Mohammed Irfan, Arijit Singh, Saim Bhat",120,131,5,"1,609,568"
2025-01-30,"121
4","Mast Magan (From ""2 States"")
Arijit Singh, Chinmayi",45,125,138,"1,607,866"
2025-01-30,"122
10","Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")
Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",1,132,5,"1,607,800"
2025-01-30,"123
9","Love Dose
Yo Yo Honey Singh",32,114,22,"1,605,731"
2025-01-30,"124
16","God Damn
Badshah, Karan Aujla, Hiten",15,108,45,"1,593,880"
2025-01-30,"125
New","Buckle Up
Shubh",125,—,1,"1,593,639"
2025-01-30,"126
6","Phir Bhi Tumko Chaahunga
Mithoon, Arijit Singh, Shashaa Tirupati",120,120,19,"1,581,056"
2025-01-30,"127
 – ","Tere Sang Yaara
Atif Aslam, Manoj Muntashir",125,127,12,"1,571,995"
2025-01-30,"128
19","Banjaara (From ""Ek Villain"")
Mohammed Irfan",128,147,4,"1,564,487"
2025-01-30,"129
12","Blue Eyes
Yo Yo Honey Singh",38,117,22,"1,561,859"
2025-01-30,"130
8","Zaroor
Aparshakti Khurana, Savi Kahlon",13,122,26,"1,560,872"
2025-01-30,"131
2","Kahani Suno 2.0
Kaifi Khalil",1,133,111,"1,552,460"
2025-01-30,"132
43","Morni
Badshah, Sharvi Yadav, Hiten",33,89,10,"1,540,289"
2025-01-30,"133
10","Humnava Mere
Jubin Nautiyal, Rocky - Shiv",66,143,22,"1,538,844"
2025-01-30,"134
13","Taras - From ""Munjya""
Sachin-Jigar, Jasmine Sandlas, Amitabh Bhattacharya",38,121,33,"1,533,491"
2025-01-30,"135
6","Tujhe Bhula Diya
Vishal-Shekhar, Mohit Chauhan, Shekhar Ravjiani, Shruti Pathak",94,141,21,"1,533,367"
2025-01-30,"136
2","I Wanna Be Yours
Arctic Monkeys",48,134,116,"1,530,424"
2025-01-30,"137
51","Peelings (From ""Pushpa 2 The Rule"") [TELUGU]
Shankarr Babu Kandukoori, Laxmi Dasa, Devi Sri Prasad, Chandra Bose, Siju Thuravoor",19,86,8,"1,528,341"
2025-01-30,"138
3","Kasturi (From ""Amar Prem Ki Prem Kahani"")
Arijit Singh, Prasad S, Kunaal Vermaa",65,135,15,"1,523,218"
2025-01-30,"139
20","Maan Meri Jaan
King",1,119,120,"1,521,762"
2025-01-30,"140
8","Timeless (feat. Playboi Carti)
The Weeknd, Playboi Carti",140,148,6,"1,519,380"
2025-01-30,"141
4","Winning Speech
Karan Aujla, Mxrci",8,137,37,"1,511,918"
2025-01-30,"142
19","Zara Sa
Pritam, KK",33,161,18,"1,508,969"
2025-01-30,"143
33","Chale Aana (From ""De De Pyaar De"")
Amaal Mallik, Armaan Malik, Kunaal Vermaa",18,110,12,"1,504,453"
2025-01-30,"144
14","Admirin' You (feat. Preston Pablo)
Karan Aujla, Ikky, Preston Pablo",24,130,78,"1,504,042"
2025-01-30,"145
27","Malang Sajna
Sachet Tandon, Parampara Tandon, Kumaar, Sachet-Parampara",4,118,106,"1,501,105"
2025-01-30,"146
2","Pal
Javed-Mohsin, Arijit Singh, Shreya Ghoshal, Kunaal Vermaa, Prashant Ingole",34,144,195,"1,494,725"
2025-01-30,"147
8","Hona Tha Pyar
Atif Aslam, Hadiqa Kiani",147,155,2,"1,483,345"
2025-01-30,"148
6","Tere Naina
Shankar-Ehsaan-Loy, Shafqat Amanat Ali",142,142,3,"1,481,391"
2025-01-30,"149
25","Beete Lamhein (From ""The Train"")
KK",75,174,38,"1,476,128"
2025-01-30,"150
4","Bolna (From ""Kapoor & Sons (Since 1921)"")
Tanishk Bagchi, Arijit Singh, Asees Kaur",59,154,67,"1,473,480"
2025-01-30,"151
25","Old Money
AP Dhillon",13,126,24,"1,470,701"
2025-01-30,"152
1","Ve Haaniyaan
Danny, Avvy Sra, Sagar",10,151,52,"1,467,937"
2025-01-30,"153
1","Khuda Jaane
Vishal-Shekhar, KK, Shilpa Rao, Anvita Dutt Guptan",37,152,89,"1,456,285"
2025-01-30,"154
16","Mere Mehboob
Sachin-Jigar, Shilpa Rao, Sachet Tandon, Priya Saraiya",29,138,17,"1,450,677"
2025-01-30,"155
24","Asal Mein
Darshan Raval",21,179,101,"1,450,320"
2025-01-30,"156
13","Guzarish
Javed Ali",148,169,16,"1,448,922"
2025-01-30,"157
4","Nazm Nazm
Arko",106,153,8,"1,445,435"
2025-01-30,"158
9","Zaalima
Arijit Singh, Harshdeep Kaur",78,149,6,"1,443,515"
2025-01-30,"159
14","One Of The Girls (with JENNIE, Lily Rose Depp)
The Weeknd, JENNIE, Lily-Rose Depp",98,145,56,"1,443,218"
2025-01-30,"160
4","Chahun Main Ya Naa (From ""Aashiqui 2"")
Palak Muchhal, Arijit Singh",108,156,63,"1,440,796"
2025-01-30,"161
New","Maaye (From ""Sky Force"")
Tanishk Bagchi, Manoj Muntashir, B Praak",161,—,1,"1,423,235"
2025-01-30,"162
9","Samjhawan
Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal",70,171,5,"1,416,210"
2025-01-30,"163
24","Manjha
Vishal Mishra",16,139,99,"1,413,706"
2025-01-30,"164
28","2 Khatole
Masoom Sharma, Manjeet Mor, Chahal Saab, Vikash Rajana",136,136,4,"1,409,531"
2025-01-30,"165
3","Perfect
Ed Sheeran",29,168,250,"1,399,002"
2025-01-30,"166
19","Tum Tak
A.R. Rahman, Javed Ali, KIRTI SAGATHIA, Pooja AV",166,185,2,"1,392,992"
2025-01-30,"167
17","Hale Dil
Harshit Saxena",98,150,4,"1,373,346"
2025-01-30,"168
10","Up To U
Dhanda Nyoliwala",58,158,12,"1,367,623"
2025-01-30,"169
1","Starboy
The Weeknd, Daft Punk",12,170,138,"1,363,914"
2025-01-30,"170
7","Blender
Masoom Sharma, Swara Verma, Dev Chouhan, Pooja Saxena",170,177,4,"1,355,622"
2025-01-30,"171
14","Kinni Kinni
Diljit Dosanjh, thiarajxtt",24,157,64,"1,355,326"
2025-01-30,"172
9","Hua Main (From ""ANIMAL"")
Raghav Chaitanya, Manoj Muntashir, Pritam",6,163,68,"1,347,628"
2025-01-30,"173
9","Deewana Kar Raha Hai
Javed Ali",164,164,2,"1,339,674"
2025-01-30,"174
15","Kun Faya Kun
A.R. Rahman, Javed Ali, Mohit Chauhan",60,189,4,"1,336,123"
2025-01-30,"175
16","Sawadeeka (From ""Vidaamuyarchi"")
Anirudh Ravichander, Anthony Daasan, Arivu",159,159,3,"1,330,616"
2025-01-30,"176
36","Piya O Re Piya
Atif Aslam, Shreya Ghoshal, Sachin-Jigar",114,140,4,"1,330,069"
2025-01-30,"177
1","ANTIDOTE
Karan Aujla",32,178,31,"1,329,796"
2025-01-30,"178
6","Raabta
Pritam, Arijit Singh",41,184,15,"1,325,032"
2025-01-30,"179
New","Fell For You
Shubh",179,—,1,"1,322,687"
2025-01-30,"180
14","Illuminati
Sushin Shyam, Dabzee, Vinayak Sasikumar",3,166,43,"1,313,150"
2025-01-30,"181
19","Mahiye Jinna Sohna
Darshan Raval",2,200,4,"1,310,878"
2025-01-30,"182
2","Channa Ve - From ""Bhoot - Part One: The Haunted Ship""
Mansheel Gujral, Akhil Sachdeva",33,180,7,"1,310,796"
2025-01-30,"183
10","Lalkara
Diljit Dosanjh, Intense, Sultaan",22,173,69,"1,309,511"
2025-01-30,"184
Re-Entry","Qaafirana
Amit Trivedi, Arijit Singh, Nikhita Gandhi",40,—,1,"1,308,613"
2025-01-30,"185
20","Espresso
Sabrina Carpenter",26,165,40,"1,301,606"
2025-01-30,"186
Re-Entry","Khamoshiyan
Jeet Gannguli, Arijit Singh",90,—,1,"1,300,699"
2025-01-30,"187
New","Tere Liye
Atif Aslam, Shreya Ghoshal",187,—,1,"1,291,718"
2025-01-30,"188
28","Manasilaayo
Anirudh Ravichander, Malaysia Vasudevan, Deepthi Suresh, Yugendran Vasudevan",7,160,21,"1,288,600"
2025-01-30,"189
5","Itni Si Baat Hain (From ""Azhar"")
Arijit Singh, Antara Mitra",144,194,2,"1,288,389"
2025-01-30,"190
Re-Entry","O Re Piya
Salim–Sulaiman, Rahat Fateh Ali Khan, Jaideep Sahni",95,—,1,"1,282,664"
2025-01-30,"191
1","Triple OG
DIVINE, Phenom",191,192,2,"1,280,291"
2025-01-30,"192
4","Bekhayali (From ""Kabir Singh"")
Sachet Tandon, Sachet-Parampara",1,196,2,"1,277,137"
2025-01-30,"193
12","Choo Lo
The Local Train",49,181,83,"1,276,407"
2025-01-30,"194
27","Jaanam (From ""Bad Newz"")
Vishal Mishra",7,167,9,"1,275,640"
2025-01-30,"195
20","Main Rang Sharbaton Ka
Atif Aslam, Chinmayi, Pritam",73,175,5,"1,275,031"
2025-01-30,"196
New","Bol Na Halke Halke
Shankar-Ehsaan-Loy, Rahat Fateh Ali Khan, Mahalakshmi Iyer, Gulzar",196,—,1,"1,272,561"
2025-01-30,"197
35","Hey Minnale
G. V. Prakash, Haricharan, Shweta Mohan, Karthik Netha",10,162,16,"1,264,941"
2025-01-30,"198
Re-Entry","Khairiyat
Pritam, Arijit Singh",1,—,1,"1,256,738"
2025-01-30,"199
27","Lemonade
Diljit Dosanjh",26,172,126,"1,249,160"
2025-01-30,"200
13","Duniyaa (From ""Luka Chuppi"")
Akhil, Dhvani Bhanushali, Kunaal Vermaa, Abhijit Vaghani",1,187,310,"1,248,892"
